location,latitude,longitude,time,pm10,pm2_5,carbon_monoxide
Whitefield,12.9698,77.75,2026-08-10 09:00:00,7.1,4.9,197.0
Whitefield,12.9698,77.75,2026-08-10 10:00:00,9.0,5.4,176.0
Whitefield,12.9698,77.75,2026-08-10 11:00:00,11.3,6.3,163.0
Whitefield,12.9698,77.75,2026-08-10 12:00:00,13.0,7.0,162.0
Whitefield,12.9698,77.75,2026-08-10 13:00:00,14.2,7.5,169.0
Whitefield,12.9698,77.75,2026-08-10 14:00:00,14.6,7.4,188.0
Whitefield,12.9698,77.75,2026-08-10 15:00:00,15.4,7.6,221.0
Whitefield,12.9698,77.75,2026-08-10 16:00:00,14.8,8.4,266.0
Whitefield,12.9698,77.75,2026-08-10 17:00:00,14.3,9.8,322.0
Whitefield,12.9698,77.75,2026-08-10 18:00:00,13.8,10.3,411.0
Whitefield,12.9698,77.75,2026-08-10 19:00:00,16.1,12.9,511.0
Whitefield,12.9698,77.75,2026-08-10 20:00:00,16.4,13.3,556.0
Whitefield,12.9698,77.75,2026-08-10 21:00:00,15.2,12.2,502.0
Whitefield,12.9698,77.75,2026-08-10 22:00:00,14.0,11.2,394.0
Whitefield,12.9698,77.75,2026-08-10 23:00:00,12.5,10.0,301.0
Whitefield,12.9698,77.75,2026-08-11 00:00:00,10.7,8.4,248.0
Whitefield,12.9698,77.75,2026-08-11 01:00:00,9.2,7.2,210.0
Whitefield,12.9698,77.75,2026-08-11 02:00:00,8.0,6.2,183.0
Whitefield,12.9698,77.75,2026-08-11 03:00:00,7.5,5.6,164.0
Whitefield,12.9698,77.75,2026-08-11 04:00:00,7.6,5.4,156.0
Whitefield,12.9698,77.75,2026-08-11 05:00:00,7.4,5.3,160.0
Whitefield,12.9698,77.75,2026-08-11 06:00:00,7.4,5.5,188.0
Whitefield,12.9698,77.75,2026-08-11 07:00:00,8.2,6.3,229.0
Whitefield,12.9698,77.75,2026-08-11 08:00:00,7.5,5.5,253.0
Whitefield,12.9698,77.75,2026-08-11 09:00:00,8.2,5.6,242.0
Whitefield,12.9698,77.75,2026-08-11 10:00:00,9.5,5.9,214.0
Whitefield,12.9698,77.75,2026-08-11 11:00:00,12.0,6.9,192.0
Whitefield,12.9698,77.75,2026-08-11 12:00:00,13.4,7.4,181.0
Whitefield,12.9698,77.75,2026-08-11 13:00:00,14.2,7.8,176.0
Whitefield,12.9698,77.75,2026-08-11 14:00:00,14.7,8.1,189.0
Whitefield,12.9698,77.75,2026-08-11 15:00:00,15.0,8.2,232.0
Whitefield,12.9698,77.75,2026-08-11 16:00:00,13.6,8.5,293.0
Whitefield,12.9698,77.75,2026-08-11 17:00:00,20.8,12.6,348.0
Whitefield,12.9698,77.75,2026-08-11 18:00:00,21.1,14.5,401.0
Whitefield,12.9698,77.75,2026-08-11 19:00:00,21.9,15.7,449.0
Whitefield,12.9698,77.75,2026-08-11 20:00:00,22.6,16.0,458.0
Whitefield,12.9698,77.75,2026-08-11 21:00:00,20.4,14.5,397.0
Whitefield,12.9698,77.75,2026-08-11 22:00:00,17.1,12.5,297.0
Whitefield,12.9698,77.75,2026-08-11 23:00:00,13.6,10.2,216.0
Whitefield,12.9698,77.75,2026-08-12 00:00:00,10.5,8.0,178.0
Whitefield,12.9698,77.75,2026-08-12 01:00:00,8.6,6.4,158.0
Whitefield,12.9698,77.75,2026-08-12 02:00:00,7.9,5.6,146.0
Whitefield,12.9698,77.75,2026-08-12 03:00:00,8.0,5.4,134.0
Whitefield,12.9698,77.75,2026-08-12 04:00:00,8.4,5.4,129.0
Whitefield,12.9698,77.75,2026-08-12 05:00:00,7.4,4.7,138.0
Whitefield,12.9698,77.75,2026-08-12 06:00:00,7.7,4.9,176.0
Whitefield,12.9698,77.75,2026-08-12 07:00:00,8.6,5.2,228.0
Whitefield,12.9698,77.75,2026-08-12 08:00:00,9.6,5.8,257.0
Whitefield,12.9698,77.75,2026-08-12 09:00:00,10.8,6.2,241.0
Whitefield,12.9698,77.75,2026-08-12 10:00:00,11.9,6.5,203.0
Whitefield,12.9698,77.75,2026-08-12 11:00:00,13.6,7.1,175.0
Whitefield,12.9698,77.75,2026-08-12 12:00:00,13.2,7.0,171.0
Whitefield,12.9698,77.75,2026-08-12 13:00:00,11.6,6.4,179.0
Whitefield,12.9698,77.75,2026-08-12 14:00:00,9.5,5.7,191.0
Whitefield,12.9698,77.75,2026-08-12 15:00:00,8.4,5.2,207.0
Whitefield,12.9698,77.75,2026-08-12 16:00:00,8.1,5.1,228.0
Whitefield,12.9698,77.75,2026-08-12 17:00:00,16.8,10.7,253.0
Whitefield,12.9698,77.75,2026-08-12 18:00:00,16.8,12.2,292.0
Whitefield,12.9698,77.75,2026-08-12 19:00:00,17.2,12.8,336.0
Whitefield,12.9698,77.75,2026-08-12 20:00:00,17.5,12.9,356.0
Whitefield,12.9698,77.75,2026-08-12 21:00:00,16.3,12.0,335.0
Whitefield,12.9698,77.75,2026-08-12 22:00:00,15.7,11.5,289.0
Whitefield,12.9698,77.75,2026-08-12 23:00:00,13.9,10.1,246.0
Whitefield,12.9698,77.75,2026-08-13 00:00:00,12.4,8.8,210.0
Whitefield,12.9698,77.75,2026-08-13 01:00:00,11.1,7.7,176.0
Whitefield,12.9698,77.75,2026-08-13 02:00:00,10.1,6.8,152.0
Whitefield,12.9698,77.75,2026-08-13 03:00:00,9.0,6.0,139.0
Whitefield,12.9698,77.75,2026-08-13 04:00:00,7.7,5.2,135.0
Whitefield,12.9698,77.75,2026-08-13 05:00:00,5.0,3.8,144.0
Whitefield,12.9698,77.75,2026-08-13 06:00:00,4.5,3.6,176.0
Whitefield,12.9698,77.75,2026-08-13 07:00:00,4.3,3.5,220.0
Whitefield,12.9698,77.75,2026-08-13 08:00:00,4.2,3.5,245.0
Whitefield,12.9698,77.75,2026-08-13 09:00:00,4.7,3.6,233.0
Whitefield,12.9698,77.75,2026-08-13 10:00:00,4.7,3.6,202.0
Whitefield,12.9698,77.75,2026-08-13 11:00:00,5.2,3.8,177.0
Whitefield,12.9698,77.75,2026-08-13 12:00:00,5.2,3.7,164.0
Whitefield,12.9698,77.75,2026-08-13 13:00:00,6.1,4.0,157.0
Whitefield,12.9698,77.75,2026-08-13 14:00:00,13.8,7.6,165.0
Whitefield,12.9698,77.75,2026-08-13 15:00:00,11.2,6.6,196.0
Whitefield,12.9698,77.75,2026-08-13 16:00:00,13.0,8.1,243.0
Whitefield,12.9698,77.75,2026-08-13 17:00:00,16.9,10.9,293.0
Whitefield,12.9698,77.75,2026-08-13 18:00:00,17.5,13.2,358.0
Whitefield,12.9698,77.75,2026-08-13 19:00:00,17.0,13.1,427.0
Whitefield,12.9698,77.75,2026-08-13 20:00:00,16.7,13.0,454.0
Whitefield,12.9698,77.75,2026-08-13 21:00:00,16.2,12.5,408.0
Whitefield,12.9698,77.75,2026-08-13 22:00:00,16.0,12.1,320.0
Whitefield,12.9698,77.75,2026-08-13 23:00:00,15.5,11.2,245.0
Whitefield,12.9698,77.75,2026-08-14 00:00:00,14.3,9.7,201.0
Whitefield,12.9698,77.75,2026-08-14 01:00:00,12.9,8.5,170.0
Whitefield,12.9698,77.75,2026-08-14 02:00:00,11.1,7.3,149.0
Whitefield,12.9698,77.75,2026-08-14 03:00:00,9.5,6.4,137.0
Whitefield,12.9698,77.75,2026-08-14 04:00:00,8.1,5.6,135.0
Whitefield,12.9698,77.75,2026-08-14 05:00:00,6.0,4.4,143.0
Whitefield,12.9698,77.75,2026-08-14 06:00:00,5.9,4.3,170.0
Whitefield,12.9698,77.75,2026-08-14 07:00:00,5.9,4.3,207.0
Whitefield,12.9698,77.75,2026-08-14 08:00:00,6.7,4.8,227.0
Whitefield,12.9698,77.75,2026-08-14 09:00:00,6.2,4.6,212.0
Whitefield,12.9698,77.75,2026-08-14 10:00:00,6.2,4.3,179.0
Whitefield,12.9698,77.75,2026-08-14 11:00:00,5.6,3.8,155.0
Whitefield,12.9698,77.75,2026-08-14 12:00:00,5.7,3.9,142.0
Whitefield,12.9698,77.75,2026-08-14 13:00:00,5.4,3.7,138.0
Whitefield,12.9698,77.75,2026-08-14 14:00:00,7.7,4.6,158.0
Whitefield,12.9698,77.75,2026-08-14 15:00:00,9.1,5.1,224.0
Whitefield,12.9698,77.75,2026-08-14 16:00:00,9.7,5.9,313.0
Whitefield,12.9698,77.75,2026-08-14 17:00:00,10.9,7.8,377.0
Whitefield,12.9698,77.75,2026-08-14 18:00:00,12.7,10.1,394.0
Whitefield,12.9698,77.75,2026-08-14 19:00:00,13.3,10.8,385.0
Whitefield,12.9698,77.75,2026-08-14 20:00:00,12.0,9.6,361.0
Whitefield,12.9698,77.75,2026-08-14 21:00:00,11.7,9.4,319.0
Whitefield,12.9698,77.75,2026-08-14 22:00:00,11.4,9.3,262.0
Whitefield,12.9698,77.75,2026-08-14 23:00:00,10.2,8.3,213.0
Whitefield,12.9698,77.75,2026-08-15 00:00:00,8.3,6.6,181.0
Whitefield,12.9698,77.75,2026-08-15 01:00:00,7.0,5.1,158.0
Whitefield,12.9698,77.75,2026-08-15 02:00:00,6.3,4.3,142.0
Whitefield,12.9698,77.75,2026-08-15 03:00:00,6.1,3.9,130.0
Whitefield,12.9698,77.75,2026-08-15 04:00:00,6.5,3.9,124.0
Whitefield,12.9698,77.75,2026-08-15 05:00:00,7.7,4.5,130.0
Whitefield,12.9698,77.75,2026-08-15 06:00:00,8.3,4.9,159.0
Whitefield,12.9698,77.75,2026-08-15 07:00:00,9.7,5.8,200.0
Whitefield,12.9698,77.75,2026-08-15 08:00:00,10.1,5.7,222.0
Whitefield,12.9698,77.75,2026-08-15 09:00:00,11.0,6.3,208.0
Whitefield,12.9698,77.75,2026-08-15 10:00:00,13.7,7.1,175.0
Whitefield,12.9698,77.75,2026-08-15 11:00:00,16.6,8.1,151.0
Whitefield,12.9698,77.75,2026-08-15 12:00:00,19.7,9.3,145.0
Whitefield,12.9698,77.75,2026-08-15 13:00:00,14.5,7.4,148.0
Whitefield,12.9698,77.75,2026-08-15 14:00:00,11.5,6.3,155.0
Whitefield,12.9698,77.75,2026-08-15 15:00:00,10.2,5.7,168.0
Whitefield,12.9698,77.75,2026-08-15 16:00:00,10.0,5.7,186.0
Whitefield,12.9698,77.75,2026-08-15 17:00:00,12.5,7.2,203.0
Whitefield,12.9698,77.75,2026-08-15 18:00:00,14.6,9.8,218.0
Whitefield,12.9698,77.75,2026-08-15 19:00:00,15.8,11.3,231.0
Whitefield,12.9698,77.75,2026-08-15 20:00:00,15.1,11.0,237.0
Whitefield,12.9698,77.75,2026-08-15 21:00:00,13.8,10.2,231.0
Whitefield,12.9698,77.75,2026-08-15 22:00:00,13.1,9.7,218.0
Whitefield,12.9698,77.75,2026-08-15 23:00:00,11.5,8.5,203.0
Whitefield,12.9698,77.75,2026-08-16 00:00:00,9.7,7.1,184.0
Whitefield,12.9698,77.75,2026-08-16 01:00:00,8.3,6.0,163.0
Whitefield,12.9698,77.75,2026-08-16 02:00:00,7.5,5.2,149.0
Whitefield,12.9698,77.75,2026-08-16 03:00:00,7.0,4.7,146.0
Whitefield,12.9698,77.75,2026-08-16 04:00:00,6.8,4.4,149.0
Whitefield,12.9698,77.75,2026-08-16 05:00:00,5.6,3.9,154.0
Whitefield,12.9698,77.75,2026-08-16 06:00:00,5.4,3.8,164.0
Whitefield,12.9698,77.75,2026-08-16 07:00:00,6.2,4.2,176.0
Whitefield,12.9698,77.75,2026-08-16 08:00:00,7.1,4.5,179.0
Whitefield,12.9698,77.75,2026-08-16 09:00:00,8.5,4.9,165.0
Whitefield,12.9698,77.75,2026-08-16 10:00:00,10.0,5.4,143.0
Whitefield,12.9698,77.75,2026-08-16 11:00:00,11.0,5.9,128.0
Whitefield,12.9698,77.75,2026-08-16 12:00:00,10.7,5.6,127.0
Whitefield,12.9698,77.75,2026-08-16 13:00:00,9.9,5.3,134.0
Whitefield,12.9698,77.75,2026-08-16 14:00:00,9.0,5.0,141.0
Whitefield,12.9698,77.75,2026-08-16 15:00:00,8.8,5.0,146.0
Whitefield,12.9698,77.75,2026-08-16 16:00:00,10.8,6.3,152.0
Whitefield,12.9698,77.75,2026-08-16 17:00:00,17.8,9.5,160.0
Whitefield,12.9698,77.75,2026-08-16 18:00:00,19.8,11.9,172.0
Whitefield,12.9698,77.75,2026-08-16 19:00:00,21.8,14.2,185.0
Whitefield,12.9698,77.75,2026-08-16 20:00:00,21.8,14.8,193.0
Whitefield,12.9698,77.75,2026-08-16 21:00:00,20.3,13.9,194.0
Whitefield,12.9698,77.75,2026-08-16 22:00:00,18.6,12.8,190.0
Whitefield,12.9698,77.75,2026-08-16 23:00:00,16.2,11.1,182.0
Whitefield,12.9698,77.75,2026-08-17 00:00:00,13.6,9.1,167.0
Whitefield,12.9698,77.75,2026-08-17 01:00:00,11.8,7.8,148.0
Whitefield,12.9698,77.75,2026-08-17 02:00:00,10.3,6.8,135.0
Whitefield,12.9698,77.75,2026-08-17 03:00:00,8.9,5.9,132.0
Whitefield,12.9698,77.75,2026-08-17 04:00:00,7.7,5.2,135.0
Whitefield,12.9698,77.75,2026-08-17 05:00:00,8.7,5.4,148.0
Whitefield,12.9698,77.75,2026-08-17 06:00:00,7.5,4.9,182.0
Whitefield,12.9698,77.75,2026-08-17 07:00:00,8.1,5.0,227.0
Whitefield,12.9698,77.75,2026-08-17 08:00:00,10.0,6.2,249.0
Whitefield,12.9698,77.75,2026-08-17 09:00:00,12.6,6.8,228.0
Whitefield,12.9698,77.75,2026-08-17 10:00:00,18.1,8.3,186.0
Whitefield,12.9698,77.75,2026-08-17 11:00:00,21.2,9.4,155.0
Whitefield,12.9698,77.75,2026-08-17 12:00:00,21.7,9.7,148.0
Whitefield,12.9698,77.75,2026-08-17 13:00:00,19.6,9.2,153.0
Whitefield,12.9698,77.75,2026-08-17 14:00:00,17.3,8.7,161.0
Whitefield,12.9698,77.75,2026-08-17 15:00:00,17.1,8.8,169.0
Whitefield,12.9698,77.75,2026-08-17 16:00:00,16.8,8.7,182.0
Whitefield,12.9698,77.75,2026-08-17 17:00:00,15.1,9.5,203.0
Whitefield,12.9698,77.75,2026-08-17 18:00:00,15.8,11.5,245.0
Whitefield,12.9698,77.75,2026-08-17 19:00:00,14.6,11.1,297.0
Whitefield,12.9698,77.75,2026-08-17 20:00:00,13.0,10.3,325.0
Whitefield,12.9698,77.75,2026-08-17 21:00:00,11.0,9.1,312.0
Whitefield,12.9698,77.75,2026-08-17 22:00:00,10.0,8.4,276.0
Whitefield,12.9698,77.75,2026-08-17 23:00:00,9.0,7.5,242.0
Whitefield,12.9698,77.75,2026-08-18 00:00:00,8.1,6.4,217.0
Whitefield,12.9698,77.75,2026-08-18 01:00:00,7.6,5.8,195.0
Whitefield,12.9698,77.75,2026-08-18 02:00:00,7.7,5.5,177.0
Whitefield,12.9698,77.75,2026-08-18 03:00:00,8.2,5.6,164.0
Whitefield,12.9698,77.75,2026-08-18 04:00:00,8.5,5.6,157.0
Whitefield,12.9698,77.75,2026-08-18 05:00:00,8.5,5.6,159.0
Whitefield,12.9698,77.75,2026-08-18 06:00:00,8.6,6.0,180.0
Whitefield,12.9698,77.75,2026-08-18 07:00:00,7.9,5.4,210.0
Whitefield,12.9698,77.75,2026-08-18 08:00:00,7.1,5.2,224.0
Whitefield,12.9698,77.75,2026-08-18 09:00:00,7.4,5.1,206.0
Whitefield,12.9698,77.75,2026-08-18 10:00:00,7.9,5.2,173.0
Whitefield,12.9698,77.75,2026-08-18 11:00:00,9.3,5.4,149.0
Whitefield,12.9698,77.75,2026-08-18 12:00:00,10.6,5.9,141.0
Whitefield,12.9698,77.75,2026-08-18 13:00:00,11.7,6.2,143.0
Whitefield,12.9698,77.75,2026-08-18 14:00:00,14.6,7.4,158.0
Whitefield,12.9698,77.75,2026-08-18 15:00:00,16.4,7.9,196.0
Whitefield,12.9698,77.75,2026-08-18 16:00:00,16.0,8.8,247.0
Whitefield,12.9698,77.75,2026-08-18 17:00:00,13.0,9.5,283.0
Whitefield,12.9698,77.75,2026-08-18 18:00:00,11.9,9.6,289.0
Whitefield,12.9698,77.75,2026-08-18 19:00:00,12.4,10.1,279.0
Whitefield,12.9698,77.75,2026-08-18 20:00:00,13.4,10.8,271.0
Whitefield,12.9698,77.75,2026-08-18 21:00:00,13.3,10.7,273.0
Whitefield,12.9698,77.75,2026-08-18 22:00:00,12.5,10.2,276.0
Whitefield,12.9698,77.75,2026-08-18 23:00:00,11.3,9.3,272.0
Whitefield,12.9698,77.75,2026-08-19 00:00:00,9.3,7.7,253.0
Whitefield,12.9698,77.75,2026-08-19 01:00:00,7.5,6.2,228.0
Whitefield,12.9698,77.75,2026-08-19 02:00:00,6.4,5.2,206.0
Whitefield,12.9698,77.75,2026-08-19 03:00:00,6.1,4.7,191.0
Whitefield,12.9698,77.75,2026-08-19 04:00:00,5.8,4.3,181.0
Whitefield,12.9698,77.75,2026-08-19 05:00:00,5.6,4.1,180.0
Whitefield,12.9698,77.75,2026-08-19 06:00:00,5.4,4.1,198.0
Whitefield,12.9698,77.75,2026-08-19 07:00:00,5.3,3.9,225.0
Whitefield,12.9698,77.75,2026-08-19 08:00:00,6.9,4.9,237.0
Whitefield,12.9698,77.75,2026-08-19 09:00:00,7.7,5.5,216.0
Whitefield,12.9698,77.75,2026-08-19 10:00:00,8.5,5.5,180.0
Whitefield,12.9698,77.75,2026-08-19 11:00:00,9.0,5.2,157.0
Whitefield,12.9698,77.75,2026-08-19 12:00:00,10.0,5.4,156.0
Whitefield,12.9698,77.75,2026-08-19 13:00:00,12.1,5.7,168.0
Whitefield,12.9698,77.75,2026-08-19 14:00:00,19.3,8.7,190.0
Whitefield,12.9698,77.75,2026-08-19 15:00:00,15.2,8.3,225.0
Whitefield,12.9698,77.75,2026-08-19 16:00:00,12.7,7.8,270.0
Whitefield,12.9698,77.75,2026-08-19 17:00:00,11.9,8.3,316.0
Whitefield,12.9698,77.75,2026-08-19 18:00:00,12.4,9.5,368.0
Whitefield,12.9698,77.75,2026-08-19 19:00:00,12.6,10.3,421.0
Whitefield,12.9698,77.75,2026-08-19 20:00:00,11.1,9.4,446.0
Whitefield,12.9698,77.75,2026-08-19 21:00:00,9.7,8.4,425.0
Whitefield,12.9698,77.75,2026-08-19 22:00:00,8.4,7.3,376.0
Whitefield,12.9698,77.75,2026-08-19 23:00:00,7.2,6.3,325.0
Whitefield,12.9698,77.75,2026-08-20 00:00:00,6.1,5.1,274.0
Whitefield,12.9698,77.75,2026-08-20 01:00:00,5.3,4.3,220.0
Whitefield,12.9698,77.75,2026-08-20 02:00:00,5.3,3.9,181.0
Whitefield,12.9698,77.75,2026-08-20 03:00:00,5.4,3.7,165.0
Whitefield,12.9698,77.75,2026-08-20 04:00:00,5.6,3.7,164.0
Whitefield,12.9698,77.75,2026-08-20 05:00:00,5.3,3.7,171.0
Whitefield,12.9698,77.75,2026-08-20 06:00:00,5.6,3.9,194.0
Whitefield,12.9698,77.75,2026-08-20 07:00:00,6.5,5.0,225.0
Whitefield,12.9698,77.75,2026-08-20 08:00:00,6.5,4.9,239.0
Whitefield,12.9698,77.75,2026-08-20 09:00:00,7.0,4.8,216.0
Whitefield,12.9698,77.75,2026-08-20 10:00:00,8.0,4.8,175.0
Whitefield,12.9698,77.75,2026-08-20 11:00:00,11.2,5.8,145.0
Whitefield,12.9698,77.75,2026-08-20 12:00:00,12.8,6.2,137.0
Whitefield,12.9698,77.75,2026-08-20 13:00:00,13.2,6.3,141.0
Whitefield,12.9698,77.75,2026-08-20 14:00:00,13.3,6.4,153.0
Whitefield,12.9698,77.75,2026-08-20 15:00:00,12.7,6.4,170.0
Whitefield,12.9698,77.75,2026-08-20 16:00:00,12.4,6.5,196.0
Whitefield,12.9698,77.75,2026-08-20 17:00:00,12.6,6.7,236.0
Whitefield,12.9698,77.75,2026-08-20 18:00:00,13.9,8.6,312.0
Whitefield,12.9698,77.75,2026-08-20 19:00:00,14.1,10.3,402.0
Whitefield,12.9698,77.75,2026-08-20 20:00:00,13.5,10.2,450.0
Whitefield,12.9698,77.75,2026-08-20 21:00:00,12.2,9.4,422.0
Whitefield,12.9698,77.75,2026-08-20 22:00:00,11.9,9.1,353.0
Whitefield,12.9698,77.75,2026-08-20 23:00:00,11.1,8.3,288.0
Whitefield,12.9698,77.75,2026-08-21 00:00:00,10.1,7.4,241.0
Whitefield,12.9698,77.75,2026-08-21 01:00:00,9.4,6.8,198.0
Whitefield,12.9698,77.75,2026-08-21 02:00:00,8.9,6.3,166.0
Whitefield,12.9698,77.75,2026-08-21 03:00:00,8.4,5.9,146.0
Whitefield,12.9698,77.75,2026-08-21 04:00:00,8.0,5.5,138.0
Whitefield,12.9698,77.75,2026-08-21 05:00:00,7.6,5.2,140.0
Whitefield,12.9698,77.75,2026-08-21 06:00:00,6.8,4.8,163.0
Whitefield,12.9698,77.75,2026-08-21 07:00:00,7.7,5.1,196.0
Whitefield,12.9698,77.75,2026-08-21 08:00:00,8.8,6.0,215.0
Whitefield,12.9698,77.75,2026-08-21 09:00:00,10.3,6.8,202.0
Whitefield,12.9698,77.75,2026-08-21 10:00:00,11.5,7.0,174.0
Whitefield,12.9698,77.75,2026-08-21 11:00:00,12.5,7.2,153.0
Whitefield,12.9698,77.75,2026-08-21 12:00:00,14.0,7.7,148.0
Whitefield,12.9698,77.75,2026-08-21 13:00:00,16.9,8.6,152.0
Whitefield,12.9698,77.75,2026-08-21 14:00:00,17.3,8.7,160.0
Whitefield,12.9698,77.75,2026-08-21 15:00:00,17.0,8.7,172.0
Whitefield,12.9698,77.75,2026-08-21 16:00:00,15.7,8.5,189.0
Whitefield,12.9698,77.75,2026-08-21 17:00:00,14.8,8.7,215.0
Whitefield,12.9698,77.75,2026-08-21 18:00:00,14.8,10.0,265.0
Whitefield,12.9698,77.75,2026-08-21 19:00:00,15.6,11.2,325.0
Whitefield,12.9698,77.75,2026-08-21 20:00:00,15.5,11.6,356.0
Whitefield,12.9698,77.75,2026-08-21 21:00:00,15.5,11.7,334.0
Whitefield,12.9698,77.75,2026-08-21 22:00:00,15.5,11.7,283.0
Whitefield,12.9698,77.75,2026-08-21 23:00:00,13.5,10.3,237.0
Jayanagar,12.9308,77.5838,2026-07-18 00:00:00,7.7,6.1,219.0
Jayanagar,12.9308,77.5838,2026-07-18 01:00:00,6.5,5.1,178.0
Jayanagar,12.9308,77.5838,2026-07-18 02:00:00,6.4,4.6,148.0
Jayanagar,12.9308,77.5838,2026-07-18 03:00:00,7.8,5.1,133.0
Jayanagar,12.9308,77.5838,2026-07-18 04:00:00,8.6,5.5,128.0
Jayanagar,12.9308,77.5838,2026-07-18 05:00:00,10.9,6.5,141.0
Jayanagar,12.9308,77.5838,2026-07-18 06:00:00,10.9,6.8,186.0
Jayanagar,12.9308,77.5838,2026-07-18 07:00:00,12.4,7.8,247.0
Jayanagar,12.9308,77.5838,2026-07-18 08:00:00,12.4,8.0,284.0
Jayanagar,12.9308,77.5838,2026-07-18 09:00:00,14.1,8.3,272.0
Jayanagar,12.9308,77.5838,2026-07-18 10:00:00,15.2,8.2,236.0
Jayanagar,12.9308,77.5838,2026-07-18 11:00:00,16.2,8.2,208.0
Jayanagar,12.9308,77.5838,2026-07-18 12:00:00,17.9,8.5,195.0
Jayanagar,12.9308,77.5838,2026-07-18 13:00:00,20.5,9.0,190.0
Jayanagar,12.9308,77.5838,2026-07-18 14:00:00,25.6,10.5,206.0
Jayanagar,12.9308,77.5838,2026-07-18 15:00:00,28.5,12.8,264.0
Jayanagar,12.9308,77.5838,2026-07-18 16:00:00,24.6,13.9,344.0
Jayanagar,12.9308,77.5838,2026-07-18 17:00:00,22.6,13.5,395.0
Jayanagar,12.9308,77.5838,2026-07-18 18:00:00,22.6,15.1,390.0
Jayanagar,12.9308,77.5838,2026-07-18 19:00:00,23.2,16.2,356.0
Jayanagar,12.9308,77.5838,2026-07-18 20:00:00,23.5,15.5,328.0
Jayanagar,12.9308,77.5838,2026-07-18 21:00:00,24.7,15.1,326.0
Jayanagar,12.9308,77.5838,2026-07-18 22:00:00,20.7,13.6,330.0
Jayanagar,12.9308,77.5838,2026-07-18 23:00:00,17.8,12.2,318.0
Jayanagar,12.9308,77.5838,2026-07-19 00:00:00,13.2,9.4,270.0
Jayanagar,12.9308,77.5838,2026-07-19 01:00:00,11.3,8.1,206.0
Jayanagar,12.9308,77.5838,2026-07-19 02:00:00,9.8,7.0,160.0
Jayanagar,12.9308,77.5838,2026-07-19 03:00:00,8.9,6.2,146.0
Jayanagar,12.9308,77.5838,2026-07-19 04:00:00,8.4,5.8,150.0
Jayanagar,12.9308,77.5838,2026-07-19 05:00:00,7.5,5.3,162.0
Jayanagar,12.9308,77.5838,2026-07-19 06:00:00,7.9,5.5,188.0
Jayanagar,12.9308,77.5838,2026-07-19 07:00:00,9.3,6.2,223.0
Jayanagar,12.9308,77.5838,2026-07-19 08:00:00,11.1,6.7,242.0
Jayanagar,12.9308,77.5838,2026-07-19 09:00:00,12.1,7.0,229.0
Jayanagar,12.9308,77.5838,2026-07-19 10:00:00,13.8,7.4,201.0
Jayanagar,12.9308,77.5838,2026-07-19 11:00:00,16.2,8.0,179.0
Jayanagar,12.9308,77.5838,2026-07-19 12:00:00,18.0,8.5,165.0
Jayanagar,12.9308,77.5838,2026-07-19 13:00:00,20.5,9.2,158.0
Jayanagar,12.9308,77.5838,2026-07-19 14:00:00,22.1,9.9,180.0
Jayanagar,12.9308,77.5838,2026-07-19 15:00:00,23.1,10.1,258.0
Jayanagar,12.9308,77.5838,2026-07-19 16:00:00,24.9,11.2,364.0
Jayanagar,12.9308,77.5838,2026-07-19 17:00:00,27.4,13.9,435.0
Jayanagar,12.9308,77.5838,2026-07-19 18:00:00,24.0,13.0,442.0
Jayanagar,12.9308,77.5838,2026-07-19 19:00:00,22.9,13.7,414.0
Jayanagar,12.9308,77.5838,2026-07-19 20:00:00,23.4,14.6,374.0
Jayanagar,12.9308,77.5838,2026-07-19 21:00:00,21.9,13.9,324.0
Jayanagar,12.9308,77.5838,2026-07-19 22:00:00,20.8,13.2,263.0
Jayanagar,12.9308,77.5838,2026-07-19 23:00:00,15.3,10.4,212.0
Jayanagar,12.9308,77.5838,2026-07-20 00:00:00,10.5,7.6,177.0
Jayanagar,12.9308,77.5838,2026-07-20 01:00:00,7.4,5.6,151.0
Jayanagar,12.9308,77.5838,2026-07-20 02:00:00,6.0,4.5,137.0
Jayanagar,12.9308,77.5838,2026-07-20 03:00:00,5.4,4.0,133.0
Jayanagar,12.9308,77.5838,2026-07-20 04:00:00,5.0,3.7,140.0
Jayanagar,12.9308,77.5838,2026-07-20 05:00:00,5.6,3.7,162.0
Jayanagar,12.9308,77.5838,2026-07-20 06:00:00,4.8,3.5,214.0
Jayanagar,12.9308,77.5838,2026-07-20 07:00:00,5.4,4.3,280.0
Jayanagar,12.9308,77.5838,2026-07-20 08:00:00,6.0,4.3,315.0
Jayanagar,12.9308,77.5838,2026-07-20 09:00:00,9.0,5.2,289.0
Jayanagar,12.9308,77.5838,2026-07-20 10:00:00,10.2,5.7,231.0
Jayanagar,12.9308,77.5838,2026-07-20 11:00:00,9.9,5.6,186.0
Jayanagar,12.9308,77.5838,2026-07-20 12:00:00,9.1,5.1,161.0
Jayanagar,12.9308,77.5838,2026-07-20 13:00:00,9.9,5.2,149.0
Jayanagar,12.9308,77.5838,2026-07-20 14:00:00,12.3,6.0,172.0
Jayanagar,12.9308,77.5838,2026-07-20 15:00:00,15.0,7.8,263.0
Jayanagar,12.9308,77.5838,2026-07-20 16:00:00,14.8,8.4,390.0
Jayanagar,12.9308,77.5838,2026-07-20 17:00:00,18.3,10.0,472.0
