location,latitude,longitude,time,temperature,humidity,precipitation,wind_speed,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide
Saket,28.5245,77.2066,2026-07-18 23:00:00,32.2,64,0.1,10.0,106.2,335.3,57.5,21.0,17.1,474.0
Saket,28.5245,77.2066,2026-07-19 00:00:00,31.2,70,0.0,5.7,98.0,308.3,49.0,26.0,15.3,381.0
Saket,28.5245,77.2066,2026-07-19 01:00:00,30.6,72,0.0,7.0,93.8,307.3,41.6,31.0,13.7,301.0
Saket,28.5245,77.2066,2026-07-19 02:00:00,30.3,71,0.0,7.4,91.5,294.3,35.8,34.0,12.4,247.0
Saket,28.5245,77.2066,2026-07-19 03:00:00,29.9,71,0.0,8.1,94.5,333.4,32.2,34.0,11.1,227.0
Saket,28.5245,77.2066,2026-07-19 04:00:00,29.5,71,0.0,8.4,98.3,363.2,30.2,33.0,10.1,234.0
Saket,28.5245,77.2066,2026-07-19 05:00:00,30.2,77,0.0,2.4,68.0,83.6,49.7,14.0,15.2,260.0
Saket,28.5245,77.2066,2026-07-19 06:00:00,30.4,79,0.0,3.6,71.2,104.1,43.9,29.0,14.6,323.0
Saket,28.5245,77.2066,2026-07-19 07:00:00,31.4,71,0.0,7.5,71.0,113.4,35.6,51.0,13.8,406.0
Saket,28.5245,77.2066,2026-07-19 08:00:00,32.4,61,0.0,9.0,58.8,136.0,27.5,73.0,13.3,444.0
Saket,28.5245,77.2066,2026-07-19 09:00:00,33.0,57,0.0,8.6,62.6,253.3,20.0,98.0,13.4,396.0
Saket,28.5245,77.2066,2026-07-19 10:00:00,33.8,55,0.0,8.4,84.3,446.1,12.8,123.0,13.7,305.0
Saket,28.5245,77.2066,2026-07-19 11:00:00,35.4,47,0.0,11.4,104.8,612.8,7.5,139.0,13.6,233.0
Saket,28.5245,77.2066,2026-07-19 12:00:00,35.5,47,0.0,10.5,107.3,640.7,4.8,140.0,12.5,204.0
Saket,28.5245,77.2066,2026-07-19 13:00:00,34.1,53,0.0,8.7,108.5,657.5,4.0,132.0,10.9,194.0
Saket,28.5245,77.2066,2026-07-19 14:00:00,33.6,58,0.0,6.5,112.0,689.2,4.9,122.0,9.7,200.0
Saket,28.5245,77.2066,2026-07-19 15:00:00,33.3,61,0.1,8.5,108.5,618.4,7.0,114.0,9.1,217.0
Saket,28.5245,77.2066,2026-07-19 16:00:00,33.1,63,0.1,4.0,111.8,651.9,10.7,105.0,9.0,250.0
Saket,28.5245,77.2066,2026-07-19 17:00:00,35.8,45,0.1,1.5,94.8,428.4,15.1,99.0,14.8,307.0
Saket,28.5245,77.2066,2026-07-19 18:00:00,33.2,63,0.0,12.0,105.2,491.7,19.3,84.0,16.1,422.0
Saket,28.5245,77.2066,2026-07-19 19:00:00,31.0,82,0.0,11.1,105.7,454.5,25.1,64.0,17.9,561.0
Saket,28.5245,77.2066,2026-07-19 20:00:00,30.9,82,0.0,10.3,104.1,408.9,29.3,48.0,19.1,637.0
Saket,28.5245,77.2066,2026-07-19 21:00:00,30.7,83,0.0,7.6,103.6,387.4,30.5,41.0,19.3,595.0
Saket,28.5245,77.2066,2026-07-19 22:00:00,30.5,85,0.2,6.7,107.8,417.2,30.1,40.0,19.0,489.0
Saket,28.5245,77.2066,2026-07-19 23:00:00,31.3,78,0.2,9.4,116.4,476.8,28.6,41.0,18.1,394.0
Saket,28.5245,77.2066,2026-07-20 00:00:00,30.1,85,0.0,10.2,128.1,581.1,25.6,46.0,16.3,335.0
Saket,28.5245,77.2066,2026-07-20 01:00:00,28.3,91,0.2,8.4,139.2,665.0,21.5,54.0,13.9,288.0
Saket,28.5245,77.2066,2026-07-20 02:00:00,27.8,93,0.1,9.1,144.4,702.2,18.5,59.0,12.0,255.0
Saket,28.5245,77.2066,2026-07-20 03:00:00,28.2,94,0.1,8.0,141.1,665.0,17.1,59.0,10.8,234.0
Saket,28.5245,77.2066,2026-07-20 04:00:00,26.7,96,1.7,9.3,127.6,549.5,16.8,56.0,10.0,227.0
Saket,28.5245,77.2066,2026-07-20 05:00:00,28.1,86,0.9,9.9,31.7,80.6,14.2,64.0,6.5,243.0
Saket,28.5245,77.2066,2026-07-20 06:00:00,28.3,87,0.1,8.2,27.5,58.6,17.5,58.0,7.5,302.0
Saket,28.5245,77.2066,2026-07-20 07:00:00,28.3,88,0.4,10.2,25.4,44.6,21.9,51.0,8.9,384.0
Saket,28.5245,77.2066,2026-07-20 08:00:00,28.1,91,1.5,1.0,26.5,39.1,23.9,48.0,9.8,441.0
Saket,28.5245,77.2066,2026-07-20 09:00:00,28.4,91,1.1,8.8,26.4,48.1,21.1,54.0,9.7,452.0
Saket,28.5245,77.2066,2026-07-20 10:00:00,29.2,86,0.5,1.0,29.1,75.9,15.8,65.0,9.1,438.0
Saket,28.5245,77.2066,2026-07-20 11:00:00,31.6,71,0.4,5.1,31.1,88.5,11.8,75.0,8.8,411.0
Saket,28.5245,77.2066,2026-07-20 12:00:00,31.9,72,0.5,5.7,33.2,97.8,10.3,82.0,9.1,361.0
Saket,28.5245,77.2066,2026-07-20 13:00:00,28.1,89,6.8,11.7,39.1,133.6,10.0,87.0,9.7,299.0
Saket,28.5245,77.2066,2026-07-20 14:00:00,28.4,89,1.0,7.2,42.7,153.2,10.8,89.0,10.4,268.0
Saket,28.5245,77.2066,2026-07-20 15:00:00,29.8,83,0.2,4.3,43.9,150.4,12.4,88.0,11.2,271.0
Saket,28.5245,77.2066,2026-07-20 16:00:00,30.3,79,0.0,4.4,44.7,146.2,14.9,85.0,12.0,305.0
Saket,28.5245,77.2066,2026-07-20 17:00:00,29.8,76,0.0,7.6,29.3,65.0,18.0,87.0,10.2,411.0
Saket,28.5245,77.2066,2026-07-20 18:00:00,27.7,93,1.3,4.6,32.5,59.6,36.7,61.0,14.7,675.0
Saket,28.5245,77.2066,2026-07-20 19:00:00,27.3,95,2.8,3.8,48.0,77.3,62.1,26.0,20.9,1010.0
Saket,28.5245,77.2066,2026-07-20 20:00:00,27.2,95,1.2,6.0,63.8,91.3,79.3,1.0,25.1,1196.0
Saket,28.5245,77.2066,2026-07-20 21:00:00,26.9,95,0.7,4.4,62.6,88.5,81.2,0.0,25.5,1103.0
Saket,28.5245,77.2066,2026-07-20 22:00:00,26.9,95,0.3,3.8,64.7,91.7,74.7,3.0,23.8,861.0
Saket,28.5245,77.2066,2026-07-20 23:00:00,26.2,98,0.1,1.3,54.9,78.5,66.0,12.0,21.9,642.0
Saket,28.5245,77.2066,2026-07-21 00:00:00,26.4,98,0.3,5.3,43.1,65.2,55.2,24.0,19.9,499.0
Saket,28.5245,77.2066,2026-07-21 01:00:00,26.3,97,0.5,8.9,36.4,55.6,42.2,39.0,17.5,380.0
Saket,28.5245,77.2066,2026-07-21 02:00:00,26.2,96,0.1,8.0,31.8,49.9,32.2,50.0,16.0,297.0
Saket,28.5245,77.2066,2026-07-21 03:00:00,26.0,95,0.3,7.5,29.5,45.4,27.7,53.0,15.7,259.0
Saket,28.5245,77.2066,2026-07-21 04:00:00,25.9,95,0.3,6.4,27.1,37.3,26.1,53.0,16.3,258.0
Saket,28.5245,77.2066,2026-07-21 05:00:00,26.1,93,0.2,6.4,10.8,16.0,18.6,65.0,12.0,286.0
Saket,28.5245,77.2066,2026-07-21 06:00:00,25.4,97,2.9,7.9,13.4,16.9,21.6,63.0,16.3,365.0
Saket,28.5245,77.2066,2026-07-21 07:00:00,25.6,97,0.8,9.3,18.0,20.7,25.5,60.0,22.0,473.0
Saket,28.5245,77.2066,2026-07-21 08:00:00,26.1,94,0.2,9.0,22.2,23.6,26.7,63.0,25.2,530.0
Saket,28.5245,77.2066,2026-07-21 09:00:00,26.6,91,0.2,9.6,16.8,17.5,22.5,76.0,23.5,484.0
Saket,28.5245,77.2066,2026-07-21 10:00:00,27.5,87,0.3,9.1,14.2,14.8,15.6,95.0,19.3,388.0
Saket,28.5245,77.2066,2026-07-21 11:00:00,26.7,95,0.1,12.6,12.6,13.2,10.6,109.0,15.9,317.0
Saket,28.5245,77.2066,2026-07-21 12:00:00,27.5,95,1.0,8.3,11.3,11.8,9.5,115.0,14.5,300.0
Saket,28.5245,77.2066,2026-07-21 13:00:00,28.8,91,0.7,7.7,10.7,11.1,10.3,117.0,13.9,309.0
Saket,28.5245,77.2066,2026-07-21 14:00:00,28.7,86,0.5,9.6,11.9,12.3,11.4,119.0,13.6,333.0
Saket,28.5245,77.2066,2026-07-21 15:00:00,27.0,96,1.9,9.6,12.1,12.5,11.6,126.0,13.7,375.0
Saket,28.5245,77.2066,2026-07-21 16:00:00,28.0,90,0.5,6.8,12.9,13.2,12.1,133.0,14.1,432.0
Saket,28.5245,77.2066,2026-07-21 17:00:00,29.0,78,0.0,5.5,26.1,28.3,18.7,110.0,11.8,489.0
Saket,28.5245,77.2066,2026-07-21 18:00:00,28.3,87,0.8,6.2,31.7,33.1,23.8,98.0,13.2,553.0
Saket,28.5245,77.2066,2026-07-21 19:00:00,28.1,90,0.1,5.4,35.3,36.4,30.6,82.0,15.2,617.0
Saket,28.5245,77.2066,2026-07-21 20:00:00,27.9,90,0.0,7.6,34.5,35.3,34.2,71.0,16.2,648.0
Saket,28.5245,77.2066,2026-07-21 21:00:00,27.7,90,0.0,8.1,31.7,32.1,31.4,70.0,15.4,622.0
Saket,28.5245,77.2066,2026-07-21 22:00:00,27.4,90,0.1,11.1,29.8,30.0,25.4,75.0,13.8,562.0
Saket,28.5245,77.2066,2026-07-21 23:00:00,26.3,97,0.1,12.6,28.6,28.9,20.3,79.0,12.5,509.0
Saket,28.5245,77.2066,2026-07-22 00:00:00,26.2,96,0.1,11.2,27.2,27.5,17.7,80.0,12.0,476.0
Saket,28.5245,77.2066,2026-07-22 01:00:00,26.1,96,0.0,10.0,26.3,26.5,16.1,80.0,11.9,450.0
Saket,28.5245,77.2066,2026-07-22 02:00:00,26.1,96,0.0,9.5,26.4,26.5,14.9,79.0,12.1,425.0
Saket,28.5245,77.2066,2026-07-22 03:00:00,25.8,96,0.7,12.0,26.7,26.8,14.1,77.0,12.7,394.0
Saket,28.5245,77.2066,2026-07-22 04:00:00,25.8,95,0.2,12.9,25.3,25.4,13.8,75.0,13.7,365.0
Saket,28.5245,77.2066,2026-07-22 05:00:00,25.5,98,0.8,12.4,38.2,38.6,19.9,59.0,19.0,358.0
Saket,28.5245,77.2066,2026-07-22 06:00:00,25.7,96,0.4,14.4,37.6,38.0,20.7,60.0,18.0,396.0
Saket,28.5245,77.2066,2026-07-22 07:00:00,26.5,90,0.1,17.0,36.3,36.9,21.5,62.0,16.7,456.0
Saket,28.5245,77.2066,2026-07-22 08:00:00,26.7,88,0.6,16.2,36.3,36.7,20.7,71.0,15.4,490.0
Saket,28.5245,77.2066,2026-07-22 09:00:00,28.5,82,0.1,15.3,34.9,35.5,16.6,95.0,14.4,471.0
Saket,28.5245,77.2066,2026-07-22 10:00:00,29.7,77,0.1,14.3,31.9,32.6,10.8,127.0,13.5,426.0
Saket,28.5245,77.2066,2026-07-22 11:00:00,30.6,67,0.2,16.5,36.2,74.7,6.5,151.0,12.9,388.0
Saket,28.5245,77.2066,2026-07-22 12:00:00,31.2,67,0.1,15.4,48.4,194.6,4.4,163.0,12.4,361.0
Saket,28.5245,77.2066,2026-07-22 13:00:00,31.8,67,0.0,13.0,48.0,199.3,3.8,168.0,12.2,340.0
Saket,28.5245,77.2066,2026-07-22 14:00:00,31.6,67,0.1,12.4,47.4,187.2,5.7,166.0,12.6,347.0
Saket,28.5245,77.2066,2026-07-22 15:00:00,31.3,70,0.2,10.4,48.1,186.3,11.5,155.0,13.6,385.0
Saket,28.5245,77.2066,2026-07-22 16:00:00,31.4,69,0.1,9.0,56.2,271.9,19.8,138.0,15.2,450.0
Saket,28.5245,77.2066,2026-07-22 17:00:00,28.2,89,0.2,6.4,13.8,20.4,12.6,133.0,11.5,552.0
Saket,28.5245,77.2066,2026-07-22 18:00:00,28.9,86,0.1,3.4,15.1,17.9,22.3,112.0,14.1,744.0
Saket,28.5245,77.2066,2026-07-22 19:00:00,28.5,90,0.1,5.1,20.9,21.9,35.5,84.0,17.6,972.0
Saket,28.5245,77.2066,2026-07-22 20:00:00,28.5,91,0.0,7.1,22.6,22.9,43.5,65.0,20.1,1082.0
Saket,28.5245,77.2066,2026-07-22 21:00:00,28.7,87,0.0,10.2,20.3,20.4,41.5,63.0,20.3,967.0
Saket,28.5245,77.2066,2026-07-22 22:00:00,28.3,85,0.1,10.3,18.7,18.7,34.3,71.0,19.5,734.0
Saket,28.5245,77.2066,2026-07-22 23:00:00,28.0,86,0.1,10.9,15.9,15.9,27.8,76.0,18.8,544.0
Saket,28.5245,77.2066,2026-07-23 00:00:00,28.0,85,0.0,12.1,13.8,13.8,24.0,75.0,18.8,462.0
Saket,28.5245,77.2066,2026-07-23 01:00:00,27.8,85,0.0,12.4,18.3,49.7,21.0,72.0,18.9,422.0
Saket,28.5245,77.2066,2026-07-23 02:00:00,27.6,85,0.0,12.5,21.9,59.6,18.8,69.0,18.9,392.0
Saket,28.5245,77.2066,2026-07-23 03:00:00,27.3,85,0.0,11.4,25.8,67.1,17.8,65.0,18.5,353.0
Saket,28.5245,77.2066,2026-07-23 04:00:00,27.0,85,0.0,11.7,31.7,95.0,17.5,61.0,18.0,323.0
Saket,28.5245,77.2066,2026-07-23 05:00:00,26.3,94,0.0,10.6,29.6,58.2,19.0,58.0,18.3,322.0
Saket,28.5245,77.2066,2026-07-23 06:00:00,26.2,95,0.8,9.4,31.8,65.9,18.0,65.0,18.2,377.0
Saket,28.5245,77.2066,2026-07-23 07:00:00,26.3,91,0.7,13.7,35.6,91.5,16.6,75.0,18.1,460.0
Saket,28.5245,77.2066,2026-07-23 08:00:00,27.1,89,0.4,13.6,27.0,38.4,14.6,90.0,17.6,506.0
Saket,28.5245,77.2066,2026-07-23 09:00:00,28.3,83,0.2,11.0,22.3,25.4,11.5,113.0,16.5,474.0
Saket,28.5245,77.2066,2026-07-23 10:00:00,30.3,75,0.1,13.6,19.8,20.5,7.8,140.0,15.0,404.0
Saket,28.5245,77.2066,2026-07-23 11:00:00,30.8,68,0.0,15.3,18.5,18.6,5.3,158.0,13.7,351.0
Saket,28.5245,77.2066,2026-07-23 12:00:00,31.3,65,0.2,16.2,73.3,558.8,4.7,161.0,12.6,325.0
Saket,28.5245,77.2066,2026-07-23 13:00:00,31.8,65,0.2,14.0,63.6,420.0,5.2,156.0,11.8,315.0
Saket,28.5245,77.2066,2026-07-23 14:00:00,32.0,65,0.1,14.0,51.1,279.4,6.5,151.0,11.9,341.0
Saket,28.5245,77.2066,2026-07-23 15:00:00,29.6,75,0.6,15.1,46.8,250.5,8.4,151.0,13.6,429.0
Saket,28.5245,77.2066,2026-07-23 16:00:00,30.1,77,0.3,6.5,42.1,195.6,11.0,151.0,16.3,552.0
Saket,28.5245,77.2066,2026-07-23 17:00:00,30.9,76,0.1,9.3,24.4,24.4,21.3,119.0,12.5,655.0
Saket,28.5245,77.2066,2026-07-23 18:00:00,29.9,78,0.3,8.3,26.8,26.8,24.1,110.0,14.1,727.0
Saket,28.5245,77.2066,2026-07-23 19:00:00,29.4,79,0.0,7.8,28.3,28.3,27.9,98.0,16.4,779.0
Saket,28.5245,77.2066,2026-07-23 20:00:00,27.6,88,1.1,10.5,29.9,30.0,29.7,90.0,18.0,782.0
Saket,28.5245,77.2066,2026-07-23 21:00:00,26.4,95,2.1,9.1,31.7,31.8,27.9,89.0,18.7,707.0
Saket,28.5245,77.2066,2026-07-23 22:00:00,26.5,95,1.5,11.5,33.1,33.2,24.2,91.0,18.7,583.0
Saket,28.5245,77.2066,2026-07-23 23:00:00,27.2,90,0.0,13.9,34.0,34.5,20.9,92.0,18.1,475.0
Saket,28.5245,77.2066,2026-07-24 00:00:00,26.9,90,0.0,11.7,33.2,33.9,18.9,88.0,16.3,402.0
Saket,28.5245,77.2066,2026-07-24 01:00:00,26.7,91,0.0,12.1,33.4,34.0,17.2,83.0,13.8,344.0
Saket,28.5245,77.2066,2026-07-24 02:00:00,26.6,91,0.0,10.6,34.5,34.8,16.1,78.0,12.3,303.0
Saket,28.5245,77.2066,2026-07-24 03:00:00,26.5,90,0.0,10.6,35.6,35.7,15.5,75.0,12.6,277.0
Saket,28.5245,77.2066,2026-07-24 04:00:00,26.3,91,0.0,11.0,35.9,35.9,15.4,74.0,13.8,268.0
Saket,28.5245,77.2066,2026-07-24 05:00:00,25.7,96,0.1,10.5,42.4,42.5,16.6,73.0,19.4,281.0
Saket,28.5245,77.2066,2026-07-24 06:00:00,25.9,95,0.1,13.0,41.0,41.0,16.6,74.0,18.3,336.0
Saket,28.5245,77.2066,2026-07-24 07:00:00,26.8,90,0.0,11.9,35.5,35.5,16.4,77.0,16.6,413.0
Saket,28.5245,77.2066,2026-07-24 08:00:00,28.1,82,0.0,16.0,29.5,29.5,15.4,84.0,15.1,454.0
Saket,28.5245,77.2066,2026-07-24 09:00:00,28.9,78,0.1,15.7,23.7,23.7,12.7,99.0,13.7,422.0
Saket,28.5245,77.2066,2026-07-24 10:00:00,30.1,74,0.2,14.0,20.0,20.0,9.1,119.0,12.4,353.0
Saket,28.5245,77.2066,2026-07-24 11:00:00,30.5,74,0.2,13.8,18.1,18.2,6.5,133.0,11.4,300.0
Saket,28.5245,77.2066,2026-07-24 12:00:00,30.9,74,0.4,12.7,16.5,16.6,5.6,137.0,10.7,278.0
Saket,28.5245,77.2066,2026-07-24 13:00:00,29.1,84,2.1,10.8,16.1,16.2,5.7,135.0,10.4,271.0
Saket,28.5245,77.2066,2026-07-24 14:00:00,29.2,83,0.6,5.2,14.3,14.3,6.4,133.0,10.3,285.0
Saket,28.5245,77.2066,2026-07-24 15:00:00,30.2,78,0.3,8.9,13.8,13.9,7.1,133.0,10.6,327.0
Saket,28.5245,77.2066,2026-07-24 16:00:00,30.6,75,0.1,8.1,13.6,13.8,8.4,133.0,11.3,390.0
Saket,28.5245,77.2066,2026-07-24 17:00:00,29.9,83,0.1,6.9,19.8,20.2,11.7,114.0,10.5,460.0
Saket,28.5245,77.2066,2026-07-24 18:00:00,29.7,84,0.0,8.1,25.3,25.6,23.3,92.0,12.9,554.0
Saket,28.5245,77.2066,2026-07-24 19:00:00,29.1,88,0.2,6.9,32.1,32.4,39.0,63.0,16.3,656.0
Saket,28.5245,77.2066,2026-07-24 20:00:00,29.0,87,0.1,10.3,36.0,36.4,48.4,42.0,18.5,699.0
Saket,28.5245,77.2066,2026-07-24 21:00:00,28.7,87,0.0,11.4,35.6,36.7,45.6,39.0,18.4,637.0
Saket,28.5245,77.2066,2026-07-24 22:00:00,28.3,87,0.0,11.6,33.9,36.2,36.6,45.0,17.2,517.0
Saket,28.5245,77.2066,2026-07-24 23:00:00,28.0,87,0.0,13.5,31.1,35.0,28.8,50.0,16.4,414.0
Saket,28.5245,77.2066,2026-07-25 00:00:00,28.0,85,0.0,13.4,27.0,32.5,24.8,51.0,16.9,355.0
Saket,28.5245,77.2066,2026-07-25 01:00:00,27.9,83,0.0,13.0,25.4,32.2,21.9,52.0,17.9,314.0
Saket,28.5245,77.2066,2026-07-25 02:00:00,27.5,84,0.1,11.9,24.9,31.2,20.1,51.0,18.4,285.0
Saket,28.5245,77.2066,2026-07-25 03:00:00,27.3,86,0.1,11.4,24.9,31.3,19.7,47.0,18.0,265.0
Saket,28.5245,77.2066,2026-07-25 04:00:00,27.1,86,0.1,11.4,25.6,34.6,20.4,43.0,17.2,257.0
Saket,28.5245,77.2066,2026-07-25 05:00:00,27.2,88,0.1,10.3,26.0,31.9,19.7,42.0,14.7,267.0
Saket,28.5245,77.2066,2026-07-25 06:00:00,27.3,89,0.0,8.0,26.4,31.1,18.8,48.0,14.5,310.0
Saket,28.5245,77.2066,2026-07-25 07:00:00,28.0,87,0.0,8.5,26.7,31.0,17.5,56.0,14.3,369.0
Saket,28.5245,77.2066,2026-07-25 08:00:00,29.0,80,0.1,12.1,26.6,31.7,15.5,68.0,13.7,403.0
Saket,28.5245,77.2066,2026-07-25 09:00:00,29.9,72,0.1,11.4,25.7,33.6,12.3,86.0,12.6,384.0
Saket,28.5245,77.2066,2026-07-25 10:00:00,30.5,69,0.1,11.5,24.8,35.4,8.4,106.0,11.2,338.0
Saket,28.5245,77.2066,2026-07-25 11:00:00,31.4,65,0.4,14.2,22.1,32.6,5.6,122.0,10.2,304.0
Saket,28.5245,77.2066,2026-07-25 12:00:00,31.1,67,0.2,12.6,21.1,30.7,4.3,130.0,9.9,290.0
Saket,28.5245,77.2066,2026-07-25 13:00:00,31.9,66,0.0,11.1,26.4,63.1,4.2,133.0,9.9,288.0
Saket,28.5245,77.2066,2026-07-25 14:00:00,31.7,69,0.4,12.5,23.9,39.2,5.7,131.0,10.1,310.0
Saket,28.5245,77.2066,2026-07-25 15:00:00,32.2,66,0.1,12.2,23.1,33.5,9.2,122.0,10.2,372.0
Saket,28.5245,77.2066,2026-07-25 16:00:00,31.2,68,0.0,12.8,23.7,32.5,14.4,108.0,10.5,457.0
Saket,28.5245,77.2066,2026-07-25 17:00:00,30.1,82,0.0,10.8,31.0,37.0,20.8,94.0,8.8,528.0
Saket,28.5245,77.2066,2026-07-25 18:00:00,29.6,82,0.0,10.7,37.3,41.3,26.7,83.0,11.0,572.0
Saket,28.5245,77.2066,2026-07-25 19:00:00,28.9,83,0.0,9.5,42.1,45.1,34.7,67.0,14.0,601.0
Saket,28.5245,77.2066,2026-07-25 20:00:00,28.4,87,0.0,10.0,39.9,41.9,39.5,56.0,16.2,613.0
Saket,28.5245,77.2066,2026-07-25 21:00:00,27.9,89,0.0,8.6,38.2,39.3,38.3,53.0,16.7,605.0
Saket,28.5245,77.2066,2026-07-25 22:00:00,27.6,89,0.0,9.2,37.7,38.4,34.0,54.0,16.3,581.0
Saket,28.5245,77.2066,2026-07-25 23:00:00,27.4,94,0.0,9.2,36.9,37.4,29.7,56.0,15.8,547.0
Saket,28.5245,77.2066,2026-07-26 00:00:00,27.5,93,0.0,10.2,35.7,36.1,26.1,58.0,15.1,498.0
Saket,28.5245,77.2066,2026-07-26 01:00:00,27.5,94,0.0,8.9,34.3,34.7,22.5,61.0,14.2,440.0
Saket,28.5245,77.2066,2026-07-26 02:00:00,27.3,95,0.0,8.5,33.9,34.1,20.2,62.0,13.7,396.0
Saket,28.5245,77.2066,2026-07-26 03:00:00,27.1,95,0.0,7.8,34.5,34.8,20.3,58.0,14.0,376.0
Saket,28.5245,77.2066,2026-07-26 04:00:00,27.1,95,0.0,6.2,36.2,37.6,21.7,52.0,14.7,370.0
Saket,28.5245,77.2066,2026-07-26 05:00:00,27.8,92,0.0,5.2,26.7,27.8,19.6,59.0,13.7,370.0
Saket,28.5245,77.2066,2026-07-26 06:00:00,27.3,96,0.8,4.2,29.7,30.6,18.5,66.0,14.8,381.0
Saket,28.5245,77.2066,2026-07-26 07:00:00,28.1,92,0.1,5.2,30.5,31.9,17.0,77.0,16.2,398.0
Saket,28.5245,77.2066,2026-07-26 08:00:00,29.3,86,0.0,2.7,31.0,33.2,14.9,92.0,17.3,398.0
Saket,28.5245,77.2066,2026-07-26 09:00:00,30.6,77,0.0,4.0,31.7,36.0,11.9,113.0,17.6,365.0
Saket,28.5245,77.2066,2026-07-26 10:00:00,31.4,71,0.3,5.0,31.1,38.2,8.5,138.0,17.4,315.0
Saket,28.5245,77.2066,2026-07-26 11:00:00,32.4,67,0.4,4.9,29.3,39.3,5.9,158.0,17.2,277.0
Saket,28.5245,77.2066,2026-07-26 12:00:00,32.6,67,0.2,5.2,28.7,39.8,4.6,170.0,17.0,261.0
Saket,28.5245,77.2066,2026-07-26 13:00:00,33.3,62,0.1,5.2,29.4,40.6,4.2,178.0,16.8,258.0
Saket,28.5245,77.2066,2026-07-26 14:00:00,33.4,61,0.0,4.3,29.6,41.0,4.6,181.0,16.8,264.0
Saket,28.5245,77.2066,2026-07-26 15:00:00,33.5,61,0.0,3.0,29.6,41.0,3.6,181.0,16.5,253.0
Saket,28.5245,77.2066,2026-07-26 16:00:00,33.3,61,0.0,3.8,32.9,69.6,3.4,176.0,16.5,251.0
Saket,28.5245,77.2066,2026-07-26 17:00:00,33.7,61,0.0,4.2,32.6,45.8,9.3,142.0,13.5,343.0
Saket,28.5245,77.2066,2026-07-26 18:00:00,32.6,72,0.0,3.4,40.0,50.1,29.0,111.0,18.3,639.0
Saket,28.5245,77.2066,2026-07-26 19:00:00,31.5,78,0.0,2.7,55.3,65.0,56.1,68.0,24.9,1029.0
Saket,28.5245,77.2066,2026-07-26 20:00:00,31.1,81,0.0,2.0,67.8,77.3,75.8,34.0,29.4,1258.0
Saket,28.5245,77.2066,2026-07-26 21:00:00,30.7,84,0.0,1.6,75.0,84.1,80.7,20.0,30.0,1172.0
Saket,28.5245,77.2066,2026-07-26 22:00:00,30.3,84,0.0,1.9,75.4,83.6,78.2,15.0,28.6,926.0
Saket,28.5245,77.2066,2026-07-26 23:00:00,30.4,81,0.0,1.5,78.9,86.8,75.1,12.0,26.8,735.0
Saket,28.5245,77.2066,2026-07-27 00:00:00,30.2,79,0.0,1.5,80.3,87.5,73.6,8.0,25.1,683.0
Saket,28.5245,77.2066,2026-07-27 01:00:00,29.8,80,0.0,1.9,79.6,86.6,71.6,6.0,23.0,687.0
Saket,28.5245,77.2066,2026-07-27 02:00:00,29.3,80,0.0,3.1,81.0,88.0,69.5,5.0,21.4,703.0
Saket,28.5245,77.2066,2026-07-27 03:00:00,29.0,81,0.0,3.2,83.4,91.0,68.4,2.0,20.5,731.0
Saket,28.5245,77.2066,2026-07-27 04:00:00,28.8,82,0.0,2.6,86.1,94.3,67.2,0.0,20.0,773.0
Saket,28.5245,77.2066,2026-07-27 05:00:00,29.4,83,0.0,3.3,75.2,82.4,67.7,2.0,22.2,792.0
Saket,28.5245,77.2066,2026-07-27 06:00:00,29.5,82,0.0,3.7,78.9,86.1,59.3,21.0,25.3,774.0
Saket,28.5245,77.2066,2026-07-27 07:00:00,30.3,79,0.0,2.6,62.9,69.6,47.4,48.0,29.4,733.0
Saket,28.5245,77.2066,2026-07-27 08:00:00,31.3,75,0.0,3.0,47.0,58.1,36.0,78.0,31.2,673.0
Saket,28.5245,77.2066,2026-07-27 09:00:00,32.3,68,0.1,3.1,38.4,66.1,25.8,111.0,28.6,578.0
Saket,28.5245,77.2066,2026-07-27 10:00:00,33.2,62,0.1,3.2,33.2,64.7,16.2,147.0,23.8,463.0
Saket,28.5245,77.2066,2026-07-27 11:00:00,34.3,55,0.1,2.0,32.2,75.4,9.3,174.0,20.0,379.0
Saket,28.5245,77.2066,2026-07-27 12:00:00,34.9,54,0.0,4.8,29.8,58.4,6.4,189.0,18.5,344.0
Saket,28.5245,77.2066,2026-07-27 13:00:00,35.0,53,0.0,4.0,29.2,54.9,6.1,196.0,17.9,341.0
Saket,28.5245,77.2066,2026-07-27 14:00:00,35.3,51,0.0,4.9,28.8,53.1,6.8,197.0,17.4,367.0
Saket,28.5245,77.2066,2026-07-27 15:00:00,34.3,54,0.1,4.5,27.7,52.4,5.9,194.0,16.3,421.0
Saket,28.5245,77.2066,2026-07-27 16:00:00,33.6,56,0.1,0.4,26.8,52.2,5.9,186.0,15.4,505.0
Saket,28.5245,77.2066,2026-07-27 17:00:00,33.0,63,0.0,2.9,38.4,109.4,21.3,119.0,13.8,616.0
Saket,28.5245,77.2066,2026-07-27 18:00:00,32.0,75,0.0,2.1,44.4,100.1,33.7,95.0,16.4,808.0
Saket,28.5245,77.2066,2026-07-27 19:00:00,31.4,78,0.0,3.6,54.9,98.0,50.4,63.0,19.9,1028.0
Saket,28.5245,77.2066,2026-07-27 20:00:00,30.7,78,0.0,7.1,76.8,286.8,59.5,42.0,22.1,1119.0
